Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41020002


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41020002;2;01/03/1991;;1;1;1442;210,6;616,132;30;1;1;1;1;;0;210,6;238,4;250,7;246,6;267,5;263;272;267,5;610,8;632,4;506,4;639,8;625;610,8;596,6;355,7;334,5;339,8;355,7;409;403;345,1;506,4;714,4;986,4;1253;1253;1343;1433;1442;1388;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1991;;1;1;1919;460;1126,607;3;25;1;1;1;;0;1271;1649;1919;1334;1541;1079,5;632,4;928;1406;1415;1442;1442;1442;1478;1478;1487;1397;1235;1071;928;848;776;625;526,8;460;479,5;737,5;832;808;1130,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1991;;1;1;1586;258,9;595,452;1;23;1;1;1;;0;1586;986,4;752,9;662;654,6;654,6;654,6;654,6;654,6;654,6;654,6;654,6;647,2;639,8;654,6;647,2;654,6;506,4;506,4;506,4;506,4;267,5;258,9;421;434;427,5;421;427,5;434;440,5;434;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1991;;1;1;561,1;434;453,07;27;3;1;1;1;;0;447;440,5;434;434;434;434;434;440,5;440,5;486;440,5;440,5;440,5;440,5;440,5;460;447;440,5;453,5;453,5;453,5;447;440,5;447;440,5;492,8;561,1;547,2;447;434;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1991;;1;1;473;421;455,597;29;11;1;1;1;;0;440,5;440,5;447;447;447;440,5;440,5;453,5;453,5;453,5;421;460;453,5;460;460;460;460;466,5;466,5;466,5;466,5;453,5;460;460;460;460;466,5;460;473;460;466,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1991;;1;1;589,5;460;505,774;7;5;1;1;1;;0;466,5;466,5;466,5;466,5;460;520;589,5;506,4;506,4;520;506,4;506,4;513,2;506,4;513,2;513,2;513,2;499,6;513,2;513,2;520;575,3;513,2;513,2;506,4;520;479,5;479,5;486;513,2;506,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1991;;1;1;691,6;513,2;559,073;20;6;1;1;1;;0;520;526,8;526,8;547,2;610,8;513,2;520;533,6;526,8;526,8;526,8;533,6;526,8;526,8;526,8;526,8;526,8;669,4;684,2;691,6;632,4;625;647,2;533,6;540,4;540,4;533,6;554;533,6;540,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1991;;1;1;684,2;492,8;584,168;9;20;1;1;1;;0;533,6;533,6;582,4;554;547,2;575,3;554;676,8;684,2;684,2;684,2;603,7;603,7;639,8;632,4;540,4;540,4;540,4;540,4;492,8;540,4;540,4;540,4;540,4;582,4;568,2;506,4;561,1;654,6;654,6;676,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1991;;1;1;714,4;506,4;642,643;28;10;1;1;1;;0;561,1;513,2;520;617,9;699;699;699;699;699;506,4;625;706,7;699;706,7;533,6;639,8;520;603,7;706,7;706,7;706,7;706,7;706,7;520;647,2;654,6;706,7;714,4;714,4;540,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1991;;1;1;722,1;520;615,829;13;1;1;1;1;;0;520;662;561,1;568,2;554;561,1;561,1;520;561,1;568,2;639,8;617,9;722,1;722,1;722,1;603,7;554;554;554;547,2;554;568,2;669,4;714,4;699;596,6;722,1;722,1;625;676,8;669,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1992;;1;1;3243;669,4;1675,735;30;12;1;1;1;;0;699;714,4;729,8;729,8;706,7;714,4;706,7;722,1;722,1;714,4;722,1;669,4;714,4;714,4;888;1045,5;1352;1928;2234;2498;2702,1;2637;2866;2544;2279;3120,5;3120,5;3134;3147,5;3243;3229;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1992;;1;1;4335;1658;3232,059;14;29;1;1;1;;0;3080;2989;2711,4;2009;2018;3453;3901;3929;3957;3859;3789;3803;4125;4335;4335;4321;4223;3985;3677;3425;3188;2938;2730;2553,3;2351;2180;2171;2036;1658;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41020002;2;01/03/1992;;1;1;2117;473;980,906;4;29;1;1;1;;0;1460;1487;2063;2117;2108;2108;2099;1496;1217;952,8;832;832;816;625;625;617,9;632,4;589,5;639,8;639,8;647,2;639,8;610,8;568,2;632,4;639,8;554;568,2;473;499,6;617,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1992;;1;1;1433;466,5;733,443;19;7;1;1;1;;0;617,9;492,8;479,5;486;479,5;473;466,5;520;617,9;617,9;610,8;610,8;603,7;603,7;617,9;784;896;1139;1433;1130,5;912;920;920;928;920;904;808;752,9;647,2;610,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1992;;1;1;872;499,6;649,255;13;30;1;1;1;;0;676,8;768,3;760,6;647,2;691,6;714,4;714,4;714,4;848;856;864;864;872;872;776;654,6;617,9;617,9;520;506,4;506,4;513,2;506,4;506,4;506,4;506,4;506,4;506,4;506,4;499,6;506,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1992;;1;1;729,8;479,5;595,267;18;9;1;1;1;;0;506,4;506,4;506,4;499,6;506,4;506,4;513,2;513,2;479,5;610,8;582,4;625;625;561,1;610,8;596,6;669,4;729,8;729,8;729,8;625;625;625;625;625;625;625;625;625;625;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1992;;1;1;647,2;492,8;598,326;10;22;1;1;1;;0;625;625;625;632,4;632,4;632,4;632,4;582,4;596,6;647,2;639,8;639,8;639,8;632,4;639,8;632,4;639,8;639,8;639,8;520;499,6;492,8;492,8;547,2;540,4;639,8;568,2;568,2;582,4;575,3;547,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1992;;1;1;676,8;299;617,171;4;3;1;1;1;;0;632,4;318,6;299;676,8;654,6;662;654,6;647,2;639,8;647,2;654,6;647,2;647,2;647,2;654,6;625;639,8;647,2;582,4;639,8;639,8;654,6;662;603,7;520;547,2;654,6;647,2;662;662;662;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1992;;1;1;816;561,1;652,087;7;28;1;1;1;;0;647,2;647,2;662;714,4;800;808;816;722,1;617,9;617,9;647,2;654,6;662;669,4;639,8;625;603,7;617,9;617,9;603,7;617,9;669,4;669,4;603,7;596,6;596,6;596,6;561,1;625;632,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1992;;1;1;706,7;533,6;611,303;29;27;1;1;1;;0;617,9;610,8;568,2;589,5;596,6;603,7;575,3;610,8;676,8;662;662;589,5;684,2;603,7;561,1;610,8;610,8;540,4;589,5;603,7;610,8;617,9;625;603,7;603,7;554;533,6;603,7;706,7;684,2;639,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1992;;1;1;1496;492,8;973,583;24;17;1;1;1;;0;676,8;676,8;684,2;699;691,6;722,1;824;824;816;669,4;669,4;654,6;662;662;632,4;647,2;492,8;647,2;904;1208;1478;1487;1487;1496;1496;1496;1442;1478;1469;1415;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1992;;1;1;2415,2;1352;1949,271;21;3;1;1;1;;0;1397;1379;1352;1397;1487;1478;1811;2036;2036;2081;2171;1955;2162;1676;2099;2045;2045;2045;2108;2225;2415,2;2415,2;2306;2243;2252;2117;1973;1964;1955;1937;1865;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1993;;1;1;2333;540,4;1237,807;16;7;1;1;1;;0;1955;1541;1406;745,2;662;561,1;540,4;1028,5;1460;952,8;1406;1568;1622;1478;1964;2333;2081;1028,5;792;768,3;760,6;760,6;1045,5;1532;1658;1523;1550;1113,5;880;832;824;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1993;;1;1;848;520;651,643;4;12;1;1;1;;0;832;840;840;848;647,2;533,6;540,4;568,2;526,8;526,8;547,2;520;520;526,8;561,1;540,4;792;745,2;752,9;654,6;603,7;684,2;691,6;625;596,6;729,8;752,9;699;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1993;;1;1;1658;409;733,261;3;26;1;1;1;;0;1071;1505;1658;1658;1343;944,4;800;752,9;808;792;776;760,6;632,4;582,4;776;582,4;568,2;575,3;554;526,8;533,6;513,2;547,2;513,2;479,5;409;409;415;415;415;415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1993;;1;1;768,3;397;466,8;15;3;1;1;1;;0;506,4;409;397;397;409;575,3;486;409;415;409;421;415;533,6;745,2;768,3;453,5;427,5;421;486;453,5;421;447;421;434;427,5;434;397;499,6;492,8;492,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1993;;1;1;676,8;473;522,684;16;2;1;1;1;;0;479,5;473;479,5;486;492,8;492,8;492,8;492,8;499,6;492,8;486;492,8;492,8;513,2;625;676,8;676,8;676,8;582,4;486;596,6;554;486;492,8;492,8;499,6;506,4;492,8;492,8;486;513,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1993;;1;1;513,2;367;416,663;30;25;1;1;1;;0;499,6;499,6;409;427,5;403;397;409;409;397;403;409;397;397;415;415;403;415;427,5;421;421;466,5;397;385;403;367;403;397;397;397;513,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1993;;1;1;662;391;509,716;12;4;1;1;1;;0;403;397;397;391;409;453,5;589,5;632,4;647,2;647,2;654,6;662;654,6;654,6;639,8;617,9;582,4;460;447;440,5;434;466,5;466,5;447;466,5;453,5;473;466,5;453,5;453,5;440,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1993;;1;1;533,6;421;457,2;31;29;1;1;1;;0;460;460;466,5;486;492,8;492,8;453,5;460;513,2;440,5;447;453,5;492,8;447;427,5;447;447;453,5;447;440,5;453,5;434;440,5;427,5;440,5;466,5;440,5;453,5;421;434;533,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1993;;1;1;760,6;453,5;520,58;29;4;1;1;1;;0;520;520;520;453,5;460;506,4;533,6;492,8;466,5;499,6;513,2;513,2;506,4;513,2;486;506,4;520;520;486;492,8;540,4;526,8;506,4;506,4;473;460;520;533,6;760,6;760,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1993;;1;1;792;540,4;696,123;14;26;1;1;1;;0;776;776;768,3;737,5;714,4;784;776;776;776;776;737,5;784;784;792;784;784;768,3;776;768,3;617,9;632,4;654,6;561,1;575,3;554;540,4;561,1;561,1;547,2;561,1;575,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1993;;1;1;737,5;520;623,453;3;30;1;1;1;;0;568,2;722,1;737,5;699;714,4;706,7;575,3;575,3;582,4;575,3;582,4;589,5;582,4;575,3;582,4;617,9;706,7;714,4;729,8;722,1;722,1;582,4;561,1;589,5;575,3;575,3;575,3;575,3;568,2;520;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1993;;1;1;699;303,5;524,945;7;31;1;1;1;;0;520;520;506,4;506,4;513,2;533,6;699;676,8;669,4;561,1;533,6;520;520;526,8;520;526,8;513,2;460;506,4;513,2;513,2;506,4;486;447;561,1;691,6;639,8;486;479,5;313,3;303,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1994;;1;1;3015;294,5;2041,239;15;2;1;1;1;;0;303,5;294,5;303,5;303,5;888;1406;1892;2180;2461,2;2637;2637;2637;2810;3002;3015;2976;2950;2989;2950;2926;2902;2878;2878;2854;2618,4;2279;1838;1262;832;684,2;691,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1994;;1;1;737,5;373;522,232;20;22;1;1;1;;0;669,4;654,6;654,6;654,6;654,6;654,6;647,2;654,6;499,6;421;421;492,8;499,6;499,6;492,8;492,8;492,8;554;639,8;737,5;434;373;379;385;385;391;379;409;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1994;;1;1;706,7;379;524,71;9;3;1;1;1;;0;409;397;379;385;421;434;415;669,4;706,7;676,8;669,4;662;647,2;647,2;662;669,4;617,9;669,4;409;415;415;409;589,5;582,4;625;385;391;547,2;460;447;453,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1994;;1;1;582,4;403;470,043;15;21;1;1;1;;0;434;434;434;473;486;440,5;440,5;460;409;434;440,5;427,5;540,4;575,3;582,4;575,3;575,3;447;440,5;447;403;427,5;427,5;421;427,5;473;499,6;506,4;499,6;520;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1994;;1;1;662;421;556,232;14;17;1;1;1;;0;520;520;466,5;427,5;473;447;492,8;492,8;492,8;533,6;639,8;654,6;654,6;662;427,5;427,5;421;589,5;654,6;662;662;662;654,6;547,2;486;479,5;533,6;632,4;632,4;647,2;647,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1994;;1;1;654,6;415;510,957;8;13;1;1;1;;0;647,2;647,2;589,5;499,6;513,2;506,4;561,1;654,6;647,2;647,2;603,7;440,5;415;421;415;421;434;434;427,5;427,5;434;526,8;632,4;415;486;427,5;486;561,1;554;453,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1994;;1;1;768,3;440,5;552,245;29;4;1;1;1;;0;460;447;460;440,5;499,6;492,8;533,6;479,5;486;499,6;499,6;506,4;632,4;676,8;669,4;547,2;499,6;520;554;513,2;513,2;540,4;520;520;506,4;520;676,8;745,2;768,3;737,5;654,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1994;;1;1;625;473;535,997;31;12;1;1;1;;0;533,6;526,8;526,8;526,8;526,8;520;526,8;520;533,6;520;533,6;473;533,6;533,6;603,7;540,4;540,4;533,6;526,8;526,8;526,8;540,4;533,6;547,2;526,8;526,8;533,6;533,6;547,2;568,2;625;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1994;;1;1;676,8;526,8;588,027;2;8;1;1;1;;0;639,8;676,8;625;547,2;625;547,2;533,6;526,8;568,2;547,2;547,2;596,6;617,9;654,6;617,9;639,8;610,8;526,8;610,8;596,6;596,6;596,6;540,4;639,8;540,4;582,4;533,6;547,2;568,2;639,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1994;;1;1;745,2;486;597,968;24;9;1;1;1;;0;617,9;533,6;506,4;647,2;533,6;617,9;610,8;513,2;486;647,2;654,6;654,6;647,2;647,2;575,3;596,6;575,3;547,2;547,2;617,9;610,8;669,4;610,8;745,2;554;533,6;603,7;625;639,8;513,2;654,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1994;;1;1;800;453,5;647,447;10;27;1;1;1;;0;662;568,2;625;676,8;540,4;533,6;768,3;722,1;768,3;800;776;776;617,9;625;617,9;662;714,4;625;596,6;520;568,2;596,6;575,3;589,5;575,3;768,3;453,5;722,1;610,8;768,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1994;;1;1;928;299;641,41;31;18;1;1;1;;0;752,9;776;547,2;440,5;699;784;784;768,3;722,1;561,1;415;575,3;784;676,8;603,7;589,5;339,8;299;513,2;745,2;776;856;714,4;440,5;391;662;632,4;699;647,2;760,6;928;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1995;;1;1;952,8;427,5;649,265;2;22;1;1;1;;0;816;952,8;706,7;752,9;745,2;745,2;752,9;745,2;752,9;752,9;745,2;745,2;760,6;784;784;776;575,3;479,5;575,3;752,9;561,1;427,5;526,8;554;466,5;479,5;492,8;479,5;492,8;486;460;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1995;;1;1;582,4;434;481,686;21;15;1;1;1;;0;561,1;540,4;486;513,2;466,5;554;466,5;473;460;460;447;453,5;453,5;440,5;434;473;520;434;434;453,5;582,4;486;575,3;492,8;473;453,5;453,5;447;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1995;;1;1;745,2;473;522,926;3;1;1;1;1;;0;473;533,6;745,2;745,2;647,2;486;540,4;513,2;513,2;561,1;486;479,5;520;506,4;486;520;492,8;486;479,5;479,5;513,2;492,8;506,4;520;473;492,8;526,8;479,5;506,4;492,8;513,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1995;;1;1;596,6;499,6;536,087;19;1;1;1;1;;0;499,6;506,4;513,2;520;533,6;520;533,6;513,2;513,2;520;520;526,8;520;499,6;513,2;513,2;520;568,2;596,6;540,4;568,2;561,1;547,2;561,1;561,1;520;561,1;547,2;589,5;575,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1995;;1;1;617,9;533,6;582,658;20;30;1;1;1;;0;582,4;589,5;589,5;568,2;589,5;568,2;582,4;568,2;575,3;589,5;582,4;575,3;582,4;582,4;575,3;589,5;603,7;596,6;610,8;617,9;603,7;603,7;575,3;568,2;554;582,4;582,4;568,2;582,4;533,6;589,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1995;;1;1;729,8;547,2;642,277;22;11;1;1;1;;0;617,9;632,4;610,8;589,5;669,4;676,8;561,1;582,4;596,6;596,6;547,2;691,6;676,8;722,1;610,8;647,2;596,6;610,8;654,6;625;699;729,8;722,1;610,8;561,1;669,4;706,7;714,4;669,4;669,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1995;;1;1;800;610,8;708,777;10;13;1;1;1;;0;706,7;706,7;722,1;699;706,7;745,2;737,5;752,9;752,9;800;792;662;610,8;691,6;706,7;684,2;691,6;699;691,6;706,7;691,6;699;691,6;691,6;706,7;699;706,7;714,4;722,1;676,8;706,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1995;;1;1;745,2;526,8;660,152;24;27;1;1;1;;0;706,7;699;639,8;729,8;610,8;554;662;669,4;729,8;654,6;706,7;632,4;540,4;647,2;625;729,8;729,8;699;575,3;582,4;654,6;647,2;691,6;745,2;699;540,4;526,8;662;714,4;745,2;714,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1995;;1;1;768,3;547,2;709,963;6;9;1;1;1;;0;752,9;729,8;669,4;722,1;737,5;768,3;589,5;654,6;547,2;676,8;745,2;760,6;752,9;752,9;760,6;745,2;617,9;676,8;760,6;752,9;729,8;745,2;768,3;589,5;737,5;752,9;752,9;760,6;699;589,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1995;;1;1;676,8;499,6;613,319;28;21;1;1;1;;0;625;647,2;669,4;589,5;610,8;582,4;596,6;554;617,9;662;662;654,6;662;632,4;533,6;654,6;654,6;639,8;639,8;625;499,6;513,2;568,2;582,4;639,8;582,4;603,7;676,8;654,6;603,7;575,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1995;;1;1;832;589,5;740,283;30;1;1;1;1;;0;589,5;632,4;647,2;610,8;625;603,7;632,4;676,8;706,7;784;800;752,9;768,3;800;776;792;784;800;792;784;792;816;816;816;808;684,2;654,6;816;816;832;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1995;;1;1;1037;561,1;843,658;16;24;1;1;1;;0;824;824;760,6;824;832;856;729,8;752,9;864;824;864;961,2;936;904;1011,6;1037;888;1003,2;928;961,2;920;936;676,8;561,1;792;824;800;610,8;647,2;872;928;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1996;;1;1;961,2;625;844,252;8;2;1;1;1;;0;936;625;752,9;737,5;800;888;936;961,2;952,8;904;632,4;760,6;760,6;824;920;880;904;904;904;904;904;896;784;880;880;888;912;928;699;784;729,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1996;;1;1;800;486;607,641;11;14;1;1;1;;0;596,6;554;568,2;575,3;561,1;561,1;639,8;596,6;561,1;610,8;800;800;760,6;486;492,8;589,5;589,5;603,7;582,4;561,1;610,8;582,4;575,3;547,2;540,4;561,1;654,6;706,7;752,9;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41020002;2;01/03/1996;;1;1;722,1;526,8;598,187;29;20;1;1;1;;0;714,4;647,2;547,2;575,3;575,3;540,4;632,4;582,4;654,6;625;554;575,3;575,3;575,3;540,4;561,1;533,6;568,2;568,2;526,8;561,1;603,7;533,6;568,2;575,3;540,4;676,8;706,7;722,1;706,7;676,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1996;;1;1;784;632,4;700,713;10;26;1;1;1;;0;706,7;699;699;684,2;706,7;722,1;699;714,4;714,4;784;784;768,3;714,4;714,4;699;699;654,6;654,6;684,2;654,6;684,2;669,4;684,2;699;714,4;632,4;691,6;699;699;691,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1996;;1;1;912;582,4;735,813;31;21;1;1;1;;0;714,4;691,6;706,7;676,8;706,7;706,7;888;904;848;676,8;745,2;737,5;729,8;662;639,8;714,4;824;848;840;776;582,4;589,5;582,4;589,5;589,5;582,4;722,1;824;896;904;912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
