Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:01845009


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1845009;1;01/08/1983;1;0,0;0,0;1;0;1;1;1;1792;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1983;1;35,2;38,2;13;2;1;1;1;1792;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,2;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1983;1;20,4;109,0;25;15;1;1;1;1792;1;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,8;0,0;10,2;3,6;8,2;17,4;19,6;0,0;0,0;3,8;0,0;16,4;0,0;1,0;0,2;0,0;20,4;3,4;0,0;2,4;0,0;0,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1983;1;42,8;235,0;5;23;1;1;1;1792;1;0,2;2,6;19,4;0,8;42,8;8,0;0,0;0,0;0,0;17,0;7,8;1,8;12,6;10,0;3,4;24,4;4,0;3,2;11,8;20,0;6,8;6,2;17,6;0,0;4,4;0,0;1,2;9,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1983;1;71,4;374,0;4;24;1;1;1;1792;1;9,6;51,4;4,0;71,4;30,2;42,6;23,4;3,4;4,4;6,2;20,8;8,6;2,0;20,2;1,2;19,0;0,0;0,0;1,0;0,0;6,2;0,0;0,0;10,0;2,4;21,4;2,4;0,0;8,2;0,0;4,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1984;1;30,2;86,2;9;13;1;1;1;924,900024414062;1;15,8;0,0;0,0;0,0;4,2;0,0;1,2;0,0;30,2;0,6;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;12,4;6,6;0,8;3,8;2,6;0,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1984;1;6,4;24,2;1;9;1;1;1;924,900024414062;1;6,4;0,0;2,0;0,0;0,0;0,0;0,0;4,8;2,6;0,0;0,0;3,8;0,2;0,0;0,0;1,2;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1845009;1;01/03/1984;1;13,0;58,0;15;9;1;1;1;924,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;12,0;0,0;0,0;0,0;8,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;10,0;0,0;2,4;0,0;0,0;0,0;0,0;0,2;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1984;1;43,8;87,2;1;6;1;1;1;924,900024414062;1;43,8;0,0;0,0;5,8;11,4;0,2;24,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1984;1;0,2;0,2;13;1;1;1;1;924,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1984;1;0,0;0,0;1;0;1;1;1;924,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1984;1;5,0;5,2;2;2;1;1;1;924,900024414062;1;0,2;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1984;1;30,2;40,6;31;4;1;1;1;924,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,6;0,0;30,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1984;1;37,6;133,7;21;12;1;1;1;924,900024414062;1;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,2;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,8;11,4;8,2;6,8;37,6;8,8;0,0;0,1;0,0;0,0;11,8;0,0;7,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1984;1;28,6;78,2;20;8;1;1;1;924,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;1,2;1,2;13,0;28,6;0,0;5,4;0,0;0,0;23,2;5,4;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1984;1;49,0;175,2;21;10;1;1;1;924,900024414062;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,2;15,4;0,0;0,0;8,0;0,0;0,0;2,4;15,8;49,0;0,0;8,0;3,4;0,0;0,0;0,0;12,6;23,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1984;1;45,2;236,2;16;20;1;1;1;924,900024414062;1;3,8;1,6;4,6;26,4;9,2;7,4;14,6;3,8;41,6;0,4;3,6;16,2;20,0;11,4;16,6;45,2;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;1,2;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1985;1;60,0;439,2;29;26;1;1;1;1448,59997558594;1;9,2;12,2;0,0;0,0;2,0;1,0;0,0;3,2;16,2;22,0;0,0;0,2;29,0;0,2;15,6;1,4;33,6;14,4;59,2;26,8;17,8;7,6;24,2;7,4;38,4;22,0;5,4;0,0;60,0;8,0;2,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1985;1;24,2;99,8;23;10;1;1;1;1448,59997558594;1;15,6;0,0;0,6;0,0;0,0;0,0;0,0;2,6;0,0;0,0;15,0;13,4;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,2;14,4;6,6;0,0;6,2;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1985;1;25,0;128,0;19;11;1;1;1;1448,59997558594;1;0,0;0,0;0,0;0,0;13,0;0,0;0,0;4,4;21,8;0,0;10,2;11,2;17,2;0,0;0,0;0,0;0,2;5,2;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;7,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1985;1;24,0;37,6;10;4;1;1;1;1448,59997558594;1;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;24,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1985;1;20,0;25,8;12;4;1;1;1;1448,59997558594;1;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;20,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1985;1;0,0;0,0;1;0;1;1;1;1448,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1985;1;0,0;0,0;1;0;1;1;1;1448,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1985;1;4,8;4,8;23;1;1;1;1;1448,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1985;1;53,6;104,4;24;5;1;1;1;1448,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;53,6;4,4;1,0;0,0;0,0;39,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1985;1;41,0;85,0;31;10;1;1;1;1448,59997558594;1;1,0;0,0;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;1,0;0,4;20,2;11,0;0,6;0,0;0,0;0,0;5,8;41,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1985;1;67,6;292,4;23;14;1;1;1;1448,59997558594;1;0,0;0,0;1,4;0,6;30,4;15,0;0,0;11,6;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;67,6;1,6;49,6;2,0;3,0;32,4;63,4;7,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1985;1;30,2;231,6;30;21;1;1;1;1448,59997558594;1;13,4;0,0;0,4;18,4;17,0;0,4;4,4;0,0;0,0;0,0;0,2;0,0;0,0;0,0;27,0;2,6;3,4;0,6;0,0;0,0;9,0;25,0;10,6;8,4;16,0;17,0;3,0;18,0;6,6;30,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1986;1;81,4;415,8;5;19;1;1;1;1301;1;27,0;18,2;5,6;0,0;81,4;60,2;62,2;12,0;25,4;37,6;1,2;6,4;45,6;9,4;18,2;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,6;0,8;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1986;1;82,0;366,8;17;14;1;1;1;1301;1;0,0;0,0;30,2;3,0;16,0;39,0;0,0;0,0;0,0;0,0;0,0;0,0;21,8;8,0;10,2;69,0;82,0;46,8;23,8;6,0;8,4;0,0;0,0;0,0;2,6;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1986;1;7,2;19,2;4;4;1;1;1;1301;1;5,8;0,0;0,0;7,2;0,0;0,0;0,0;1,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1986;1;25,0;50,9;28;7;1;1;1;1301;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;7,0;0,0;0,3;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;6,4;0,0;25,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1986;1;6,6;9,6;14;3;1;1;1;1301;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;2,4;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1986;1;3,4;3,4;1;1;1;1;1;1301;1;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1986;1;16,2;18,8;24;2;1;1;1;1301;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;2,6;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1986;1;39,6;47,6;22;4;1;1;1;1301;1;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,6;2,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1986;1;2,4;3,6;29;2;1;1;1;1301;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;1,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1986;1;26,4;30,4;15;3;1;1;1;1301;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;1,0;26,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1986;1;41,0;91,1;14;9;1;1;1;1301;1;0,0;5,8;0,0;0,8;0,3;0,0;0,0;0,0;0,8;0,0;0,0;0,8;36,6;41,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;4,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1986;1;44,0;243,8;12;20;1;1;1;1301;1;1,4;34,2;0,0;0,0;0,0;0,0;0,0;8,0;0,0;2,0;0,0;44,0;28,8;3,8;9,0;5,0;5,2;0,0;0,0;0,0;0,0;3,8;18,0;9,6;7,2;21,8;9,4;5,4;10,2;6,0;11,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1987;1;65,6;257,0;20;15;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,2;0,0;10,4;2,0;0,0;0,0;8,4;0,0;0,0;0,0;9,8;42,2;65,6;62,4;2,8;8,8;23,8;0,0;6,0;13,4;1,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1987;1;46,4;89,1;10;11;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,4;10,4;1,0;3,4;11,0;0,0;0,4;0,0;9,2;0,0;0,0;0,0;0,0;0,0;1,6;1,0;4,4;0,0;0,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1845009;1;01/03/1987;1;57,0;162,6;10;10;1;1;1;1323,09997558594;1;2,4;0,0;0,0;0,0;0,0;0,0;13,4;0,0;17,8;57,0;27,6;0,4;0,0;0,4;0,0;0,0;0,0;0,0;16,0;14,4;0,0;13,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1987;1;34,0;117,0;3;9;1;1;1;1323,09997558594;1;0,0;0,6;34,0;8,4;2,4;29,2;9,6;12,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1987;1;18,0;39,8;19;7;1;1;1;1323,09997558594;1;2,4;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;18,0;0,0;0,0;0,0;0,0;9,0;5,6;0,0;0,0;0,0;0,0;4,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/06/1987;1;10,0;14,8;18;4;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;1,8;2,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/07/1987;1;11,2;11,2;10;1;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/08/1987;1;3,8;3,8;7;1;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/09/1987;1;12,2;20,2;21;5;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;12,2;0,6;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/10/1987;1;104,0;150,8;20;7;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;104,0;0,6;0,4;6,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;19,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/11/1987;1;30,2;165,4;16;17;1;1;1;1323,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;0,4;25,0;0,0;4,0;10,8;1,2;18,0;30,2;27,2;0,0;0,8;3,0;0,0;0,0;0,0;9,2;0,0;24,0;0,8;0,4;7,0;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/12/1987;1;79,4;291,4;8;19;1;1;1;1323,09997558594;1;0,0;0,6;8,0;5,0;5,4;30,4;19,8;79,4;13,4;0,0;19,0;19,0;0,0;15,0;35,0;0,6;1,6;0,0;15,0;10,0;6,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/01/1988;1;39,0;115,5;2;12;1;1;1;1131,5;1;2,4;39,0;0,0;6,8;0,0;6,2;5,2;0,8;15,4;13,0;14,0;4,4;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/02/1988;1;65,0;282,2;2;19;1;1;1;1131,5;1;8,2;65,0;0,6;0,4;0,0;16,0;2,4;29,0;10,6;25,8;36,2;26,2;43,2;1,8;0,0;0,0;5,0;0,4;0,0;0,0;5,8;2,4;0,0;0,2;0,0;0,0;3,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1845009;1;01/03/1988;1;24,0;85,0;6;12;1;1;1;1131,5;1;0,0;0,0;20,6;15,4;6,4;24,0;2,0;0,2;0,0;0,0;4,4;2,4;0,0;0,0;0,0;0,2;6,0;0,0;2,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1845009;1;01/04/1988;1;29,0;103,2;14;10;1;1;1;1131,5;1;0,0;0,0;0,0;2,4;17,0;1,6;0,8;0,0;0,0;0,0;0,0;0,0;0,0;29,0;26,8;0,0;5,8;3,0;15,6;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1845009;1;01/05/1988;1;1,8;2,0;26;2;1;1;1;1131,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
